Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_pao2_mmhg,number,PaO2 (mmHg),,number,19.0,450,,[treat_pao2yn] = '1' or [treat_pao2yn] = '2' or [treat_pao2yn] = '3',,Il s'agit de la PaO2 la plus basse (en mmHg) entre 00h00 et 24h00 le jour de l'évaluation.,Enregistrez la PaO2 la plus basse (en mmHg) mesurée entre 00 h 00 et 24 h 00 le jour de l'évaluation.,SNOMED,"250546000, Measurement of partial pressure of oxygen in blood (procedure)","C1318112, Partial pressure of oxygen in blood",,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio,number,FiO2 au moment de la mesure de la PaO2 (sélectionner les unités),,number,0.21,100,,[treat_pao2yn] = '1' or [treat_pao2yn] = '2' or [treat_pao2yn] = '3',,,,SNOMED,"250774007, Inspired oxygen concentration (observable entity)","C428648, Inspired oxygen concentration",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
tous les jours,APPUI RESPIRATOIRE : Enregistrez toutes les interventions respiratoires effectuées entre minuit et minuit le jour de l'évaluation.,treat_highfio_units,radio,FiO2 au moment de PaO2 (certaines unités),"1, fraction, 0,21-1,0 | 2, %, 21-100",units,,,,[treat_pao2yn] = '1' or [treat_pao2yn] = '2' or [treat_pao2yn] = '3',,,,SNOMED,"250774007, Inspired oxygen concentration (observable entity)","C428648, Inspired oxygen concentration",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio_02110,number,"FiO2 au moment de la mesure de la PaO2 (fraction, 0,21-1,0)",,number,0.21,1,,[treat_pao2yn] = '1' or [treat_pao2yn] = '2' or [treat_pao2yn] = '3',,"Il s'agit de la fraction mesurée d'oxygène inspiré (FiO2), exprimée sous forme de fraction. Administrée au moment où la PaO2 (pression partielle d'oxygène dans le sang) la plus basse enregistrée ci-dessus a été mesurée.",Indiquez la FiO2 au moment où la PaO2 la plus basse (enregistrée ci-dessus) a été mesurée entre 00h00 et 24h00 le jour de l'évaluation.,SNOMED,"250774007, Inspired oxygen concentration (observable entity)","C428648, Inspired oxygen concentration",,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio_pcnt,number,"FiO2 au moment de la mesure de la PaO2 (%, 21-100)",,number,21.0,100,,[treat_pao2yn] = '1' or [treat_pao2yn] = '2' or [treat_pao2yn] = '3',,"Il s'agit de la fraction mesurée d'oxygène inspiré (FiO2), exprimée en pourcentage, administrée au moment où la PaO2 (pression partielle d'oxygène dans le sang) la plus basse enregistrée ci-dessus a été mesurée.",Indiquez la FiO2 au moment où la PaO2 la plus basse (enregistrée ci-dessus) a été mesurée entre 00h00 et 24h00 le jour de l'évaluation.,SNOMED,"250774007, Inspired oxygen concentration (observable entity)","C428648, Inspired oxygen concentration",,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_o2supp_oth,radio,Autre(s) intervention(s) ou procédure(s) d'assistance respiratoire,"1, Oui | 0, Non | 99, Inconnu",,,,,,,Il s'agit de toute autre intervention ou procédure spécifique d'assistance respiratoire non caractérisée autrement que vous jugez pertinente.,Indiquez « Oui » si d'autres interventions ou procédures d'assistance respiratoire ont été utilisées entre 00h00 et 24h00 le jour de l'évaluation.,SNOMED,,"C184661, Interventional procedure",,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_o2supp_oth_spec,text,Veuillez préciser les autres interventions ou procédures d'assistance respiratoire,,,,,,[treat_o2supp_oth] = '1',,Il s'agit de toute autre intervention ou procédure spécifique d'assistance respiratoire non caractérisée autrement que vous jugez pertinente.,"Si « Oui », veuillez préciser les interventions ou procédures d'assistance respiratoire non caractérisées qui, selon vous, pourraient être pertinentes.",SNOMED,,"C184661, Interventional procedure",,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_critcare,radio,Des interventions thérapeutiques avancées (y compris une assistance organique aiguë et des soins intensifs) ont-elles été administrées à cette date ?,"1, Oui | 0, Non | 99, Inconnu",,,,,,,"Il s'agit de toute intervention thérapeutique de soins avancés (y compris l'assistance organique aiguë et les soins intensifs) qui a été administrée entre 00h00 et 24h00 le jour de l'évaluation. Cette section n'inclut pas les interventions de soutien respiratoire, qui sont enregistrées séparément.",Indiquez « Oui » si des interventions ou procédures thérapeutiques de soins avancés (y compris une assistance organique aiguë et des soins intensifs) ont été administrées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_icu,radio,Admission en soins intensifs / unité de soins intensifs / unité de soins continus / unité de soins intermédiaires,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_critcare]='1',,"Il s'agit de l'admission du patient dans une unité de soins intensifs (USI), une unité de soins intensifs/traitement (USI), une unité de soins critiques, une unité de soins intensifs (USI) ou une unité de niveau similaire entre 00h00 et 24h00 le jour de l'évaluation.",Indiquez « Oui » si le patient a été admis en soins intensifs (ou dans une unité de niveau similaire) entre 00 h 00 et 24 h 00 le jour de l'évaluation. ,SNOMED,"305351004, Admission to intensive care unit (procedure)",,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_neuromusc,radio,Agents bloquants neuromusculaires,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_critcare]='1',,"Il s'agit de l'utilisation de bloqueurs neuromusculaires entre 00h00 et 24h00 le jour de l'évaluation. Exemples : Atracurium, Cisatracurium, Nimbex, Norcuron, Pancuronium, Pavulon, Rocuronium, Tracrium, Vecuronium, Zemuron.",Indiquez « Oui » si des bloqueurs neuromusculaires ont été utilisés entre 00 h 00 et 24 h 00 le jour de l'évaluation.,SNOMED,"373295003, Neuromuscular blocking agent (substance)","C27866, Neuromuscular Blocking Agents",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_nitricoxide,radio,Oxyde nitrique inhalé,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_critcare]='1',,"Il s'agit de l'oxyde nitrique sous forme d'inhalant entre 00 h 00 et 24 h 00 le jour de l'évaluation. L'oxyde nitrique inhalé est généralement utilisé pour traiter l'insuffisance respiratoire hypoxique, entre autres.",Indiquez « Oui » si de l'oxyde nitrique inhalé a été utilisé à tout moment entre 00 h 00 et 24 h 00 le jour de l'évaluation.,SNOMED,"1255879001, Administration of nitric oxide (procedure)","C1135443, Administration of inhaled nitric oxide",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_tracheostmy,radio,Trachéotomie,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_critcare]='1',,"Il s'agit de la formation chirurgicale d'une ouverture dans la trachée à travers le cou, ou de l'ouverture ainsi créée.",Indiquez « Oui » si une trachéotomie a été pratiquée à tout moment entre 00 h 00 et 24 h 00 le jour de l'évaluation.,SNOMED,"232685002, Insertion of tracheostomy tube (procedure)","C39663, Insertion of tracheostomy tube",,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_rtt,radio,Thérapie de remplacement rénal (TRR) ou dialyse / hémofiltration,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_critcare]='1',,"Il s'agit des traitements qui remplacent la fonction de filtration du sang par les reins. Cela comprend la dialyse (hémodialyse ou dialyse péritonéale), l'hémofiltration et l'hémodiafiltration. Elle peut être intermittente ou continue.",Indiquez « Oui » si un traitement de substitution rénale a été administré à tout moment entre 00 h 00 et 24 h 00 le jour de l'évaluation.,SNOMED,"714749008, Continuous renal replacement therapy (procedure)","C3649547, Continuous Renal Replacement Therapy | C5197699, Prolonged Intermittent Renal Replacement Therapy",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_rtt_typ,radio,Type de traitement de remplacement rénal (TRR) ou dialyse / hémofiltration,"1, Intermittent | 2, Continu | 99, Inconnu",,,,,[critd_rtt]='1',,"Il s'agit des traitements qui remplacent la fonction de filtration du sang par les reins. Cela comprend la dialyse (hémodialyse ou dialyse péritonéale), l'hémofiltration et l'hémodiafiltration. Elle peut être intermittente ou continue. Le terme « intermittent » désigne les procédures de purification sanguine non continue (par exemple, dialyse, filtration et/ou perfusion) via un accès vasculaire par augmentation du débit sanguin. Le terme « continu » désigne les procédures de purification sanguine continue (par exemple, dialyse, filtration ou perfusion) via un accès vasculaire conçu pour imiter la fonction rénale dans les maladies rénales.",Sélectionnez l'option la plus appropriée correspondant au type de traitement de substitution rénale (TSR) ou de dialyse/hémofiltration,SNOMED,"714749008, Continuous renal replacement therapy (procedure) | 895382009, Prolonged intermittent renal replacement therapy (procedure)","C3649547, Continuous Renal Replacement Therapy | C5197699, Prolonged Intermittent Renal Replacement Therapy",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress,radio,Tout soutien vasopresseur / inotrope,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_critcare]='1',,"Il s'agit de l'utilisation continue d'un vasopresseur ou d'un inotrope pendant au moins une heure. Un vasopresseur est un agent pharmaceutique qui provoque une vasoconstriction. Les agents comprennent la norépinéphrine, l'épinéphrine, la vasopressine, la terlipressine et la phényléphrine. Un inotrope est un agent pharmaceutique qui modifie la force de contractilité myocardique. Les inotropes « positifs » couramment utilisés comprennent la dobutamine, la dopamine, la milrinone et l'adrénaline (épinéphrine).",Indiquez « Oui » si cet agent a été utilisé pendant au moins une heure entre 00 h 00 et 24 h 00 le jour de l'évaluation. Indiquez la quantité utilisée ci-dessous.,SNOMED,"870386000, Vasopressor therapy (procedure)","C5396785, Vasopressor therapy | C588944, Inotropic therapy",,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress_reas,checkbox,Raison de l'utilisation d'un vasopresseur / inotrope,"1, Choc | 2, Hypotension persistante | 88, Autre | 99, Inconnu",,,,,[critd_vasopress] = '1',,"Il s'agit de la raison pour laquelle des vasopresseurs ou des inotropes sont utilisés. Le choc est défini comme une insuffisance circulatoire avec un apport insuffisant en oxygène aux tissus et est évalué en mesurant des paramètres hémodynamiques objectifs, notamment la pression différentielle, la pression artérielle systolique et les signes cliniques d'hypoperfusion. Un patient est classé comme étant en état de choc s'il répond aux critères hémodynamiques objectifs suivants : SOIT une pression différentielle <= 20 mmHg ou un indice de choc (fréquence cardiaque / SBP) >= 1,0 chez les adultes et les enfants > 5 ans ; SOIT une SBP inférieure aux seuils absolus : adultes SBP < 90 mmHg ou MAP < 60 ; enfants < 1 an : SBP < 70 mmHg ; 1-10 ans : PAS < [70 + (2 * âge en années)] mmHg ; > 10 ans : PAS < 90 mmHg ; ET signe objectif d'hypoperfusion avec au moins l'un des éléments suivants : CRT périphérique > 2 s ; débit urinaire < 0,5 ml/kg/h pendant >= 6 heures (si possible) ; extrémités froides/moites ; ou agitation ou altération de l'état mental. L'hypotension persistante est confirmée lorsque des bolus supplémentaires (>= 10 ml/kg par bolus) ou une perfusion intraveineuse continue à un débit >= 2 fois le débit d'entretien sont nécessaires (les patients dont l'hypotension disparaît après un seul bolus ou ceux dont l'hypotension est due à des causes non infectieuses (par exemple, hémorragie, choc cardiogénique) sont exclus de cette définition).",Sélectionnez la ou les options les plus appropriées qui représentent la ou les raisons de l'utilisation d'un vasopresseur / inotrope. ,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress_reasoth,text,Précisez autre raison de l'utilisation d'un vasopresseur / inotrope,,,,,,[critd_vasopress_reas(88)] = '1',,Il s'agit de la raison pour laquelle des vasopresseurs ou des inotropes sont utilisés.,"Si « Autre », précisez la raison de l'utilisation d'un vasopresseur ou d'un inotrope.",,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress1,radio,Dopamine < 5 ug/kg/min OU dobutamine OU milrinone OU lévosimendan,"1, Oui | 0, Non | 99, Inconnu",,,,,[critd_vasopress] = '1',,Il s'agit du type de vasopresseurs utilisés.,Indiquez « Oui » si cet agent a été utilisé pendant au moins une heure entre 00 h 00 et 24 h 00 le jour de l'évaluation. Indiquez la quantité utilisée ci-dessous.,,,,,,,,,1.0,,1.0,,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress2,radio,"Dopamine 5-15 ug/kg/min OU épinéphrine (adrénaline) / norépinéphrine (noradrénaline) < 0,1 ug/kg/min OU vasopressine OU phényléphrine","1, Oui | 0, Non | 99, Inconnu",,,,,[critd_vasopress] = '1',,Il s'agit du type de vasopresseurs utilisés.,Indiquez « Oui » si cet agent a été utilisé pendant au moins une heure entre 00 h 00 et 24 h 00 le jour de l'évaluation. Indiquez la quantité utilisée ci-dessous.,,,,,,,,,1.0,,1.0,,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress3,radio,"Dopamine > 15 ug/kg/min OU épinéphrine (adrénaline) / norépinéphrine (noradrénaline) > 0,1 ug/kg/min","1, Oui | 0, Non | 99, Inconnu",,,,,[critd_vasopress] = '1',,Il s'agit du type de vasopresseurs utilisés.,Indiquez « Oui » si cet agent a été utilisé pendant au moins une heure entre 00 h 00 et 24 h 00 le jour de l'évaluation. Indiquez la quantité utilisée ci-dessous.,,,,,,,,,1.0,,1.0,,,,,,,,,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_vasopress_type,checkbox,Type de soutien vasopresseur / inotrope,"1, Dopamine (<5ug/kg/min)  | 2, Dopamine (5-15 ug/kg/min) | 3, Dopamine (>15 ug/kg/min) | 4, Norépinéphrine (noradrénaline) < 0,1 ug/kg/min | 5, Norépinéphrine (noradrénaline) > 0,1 ug/kg/min |6, Épinéphrine (adrénaline) | 7, Dobutamine | 8, Milrinone  | 9, Lévosimendan | 10, Vasopressine|11,Phényléphrine| 12,Terlipressine |13,Angiotensine II",,,,,[critd_vasopress] = '1',,Il s'agit du type de vasopresseurs utilisés.,Sélectionnez la ou les options les plus appropriées si ces agents ont été utilisés pendant au moins une heure entre 00h00 et 24h00 le jour de l'évaluation.,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,
